timestamp,load_mw,feeder
2025-01-16 14:00:00,100.51,D
2025-01-16 15:00:00,103.19,A
2025-01-16 15:00:00,116.52,B
2025-01-16 15:00:00,102.02,C
2025-01-16 15:00:00,115.48,D
2025-01-16 16:00:00,115.24,A
2025-01-16 16:00:00,115.02,B
2025-01-16 16:00:00,110.47,C
2025-01-16 16:00:00,118.09,D
2025-01-16 17:00:00,123.29,A
2025-01-16 17:00:00,131.99,B
2025-01-16 17:00:00,107.84,C
2025-01-16 17:00:00,120.83,D
2025-01-16 18:00:00,123.13,A
2025-01-16 18:00:00,132.19,B
2025-01-16 18:00:00,108.75,C
2025-01-16 18:00:00,125.74,D
2025-01-16 19:00:00,129.19,A
2025-01-16 19:00:00,136.46,B
2025-01-16 19:00:00,118.2,C
2025-01-16 19:00:00,133.65,D
2025-01-16 20:00:00,113.27,A
2025-01-16 20:00:00,119.93,B
2025-01-16 20:00:00,115.32,C
2025-01-16 20:00:00,121.54,D
2025-01-16 21:00:00,120.59,A
2025-01-16 21:00:00,124.59,B
2025-01-16 21:00:00,115.64,C
2025-01-16 21:00:00,124.38,D
2025-01-16 22:00:00,109.96,A
2025-01-16 22:00:00,119.88,B
2025-01-16 22:00:00,127.8,D
2025-01-16 23:00:00,109.55,A
2025-01-16 23:00:00,115.57,B
2025-01-16 23:00:00,95.99,C
2025-01-16 23:00:00,112.86,D
2025-01-17 00:00:00,99.02,A
2025-01-17 00:00:00,105.6,B
2025-01-17 00:00:00,85.22,C
2025-01-17 00:00:00,99.24,D
2025-01-17 01:00:00,85.97,A
2025-01-17 01:00:00,95.43,B
2025-01-17 01:00:00,79.68,C
2025-01-17 01:00:00,91.38,D
2025-01-17 02:00:00,70.58,A
2025-01-17 02:00:00,90.39,B
2025-01-17 02:00:00,54.54,C
2025-01-17 02:00:00,78.68,D
2025-01-17 03:00:00,58.79,A
2025-01-17 03:00:00,80.42,B
2025-01-17 03:00:00,59.01,C
2025-01-17 03:00:00,75.91,D
2025-01-17 04:00:00,65.65,A
2025-01-17 04:00:00,70.77,B
2025-01-17 04:00:00,50.74,C
2025-01-17 04:00:00,76.78,D
2025-01-17 05:00:00,54.08,A
2025-01-17 05:00:00,67.15,B
2025-01-17 05:00:00,48.76,C
2025-01-17 05:00:00,69.3,D
2025-01-17 06:00:00,57.25,A
2025-01-17 06:00:00,65.24,B
2025-01-17 06:00:00,42.53,C
2025-01-17 07:00:00,42.28,A
2025-01-17 07:00:00,64.32,B
2025-01-17 07:00:00,37.56,C
2025-01-17 07:00:00,53.34,D
2025-01-17 08:00:00,53.66,A
2025-01-17 08:00:00,84.05,B
2025-01-17 08:00:00,44.7,C
2025-01-17 08:00:00,59.72,D
2025-01-17 09:00:00,54.38,A
2025-01-17 09:00:00,63.79,B
2025-01-17 09:00:00,45.66,C
2025-01-17 09:00:00,72.85,D
2025-01-17 10:00:00,65.44,A
2025-01-17 10:00:00,87.08,B
2025-01-17 10:00:00,43.93,C
2025-01-17 11:00:00,58.52,A
2025-01-17 11:00:00,80.23,B
2025-01-17 11:00:00,62.36,C
2025-01-17 11:00:00,73.73,D
2025-01-17 12:00:00,77.46,A
2025-01-17 12:00:00,82.01,B
2025-01-17 12:00:00,77.72,C
2025-01-17 12:00:00,85.37,D
2025-01-17 13:00:00,96.67,A
2025-01-17 13:00:00,95.77,B
2025-01-17 13:00:00,88.58,C
2025-01-17 13:00:00,93.11,D
2025-01-17 14:00:00,87.65,A
2025-01-17 14:00:00,117.97,B
2025-01-17 14:00:00,92.05,C
2025-01-17 14:00:00,116.03,D
2025-01-17 15:00:00,104.82,A
2025-01-17 15:00:00,129.19,B
2025-01-17 15:00:00,105.66,C
2025-01-17 15:00:00,102.72,D
2025-01-17 16:00:00,115.5,A
2025-01-17 16:00:00,118.25,B
2025-01-17 16:00:00,104.14,C
2025-01-17 16:00:00,110.71,D
2025-01-17 17:00:00,122.72,A
2025-01-17 17:00:00,128.7,B
2025-01-17 17:00:00,120.9,C
2025-01-17 17:00:00,123.98,D
2025-01-17 18:00:00,116.84,A
2025-01-17 18:00:00,142.28,B
2025-01-17 18:00:00,115.1,C
2025-01-17 18:00:00,129.29,D
2025-01-17 19:00:00,116.52,A
2025-01-17 19:00:00,143.03,B
2025-01-17 19:00:00,119.05,C
2025-01-17 19:00:00,131.14,D
2025-01-17 20:00:00,118.52,A
2025-01-17 20:00:00,125.64,B
2025-01-17 20:00:00,117.09,C
2025-01-17 20:00:00,128.93,D
2025-01-17 21:00:00,113.26,A
2025-01-17 21:00:00,125.59,B
2025-01-17 21:00:00,107.51,C
2025-01-17 21:00:00,134.9,D
2025-01-17 22:00:00,108.75,A
2025-01-17 22:00:00,129.2,B
2025-01-17 22:00:00,106.7,C
2025-01-17 22:00:00,132.37,D
2025-01-17 23:00:00,104.23,A
2025-01-17 23:00:00,115.92,B
2025-01-17 23:00:00,85.18,C
2025-01-17 23:00:00,103.01,D
2025-01-18 00:00:00,83.83,A
2025-01-18 00:00:00,77.13,B
2025-01-18 00:00:00,69.47,C
2025-01-18 00:00:00,84.37,D
2025-01-18 01:00:00,64.55,A
2025-01-18 01:00:00,81.91,B
2025-01-18 01:00:00,61.97,C
2025-01-18 01:00:00,87.28,D
2025-01-18 02:00:00,58.05,A
2025-01-18 02:00:00,62.65,B
2025-01-18 02:00:00,55.86,C
2025-01-18 02:00:00,65.39,D
2025-01-18 03:00:00,53.16,A
2025-01-18 03:00:00,54.09,B
2025-01-18 03:00:00,35.03,C
2025-01-18 03:00:00,62.59,D
2025-01-18 04:00:00,47.12,A
2025-01-18 04:00:00,64.69,B
2025-01-18 04:00:00,33.74,C
2025-01-18 04:00:00,49.26,D
2025-01-18 05:00:00,40.58,A
2025-01-18 05:00:00,48.07,B
2025-01-18 05:00:00,16.84,C
2025-01-18 05:00:00,40.35,D
2025-01-18 06:00:00,29.1,A
2025-01-18 06:00:00,47.66,B
2025-01-18 06:00:00,31.4,C
2025-01-18 06:00:00,41.84,D
2025-01-18 07:00:00,35.47,A
2025-01-18 07:00:00,45.71,B
2025-01-18 07:00:00,23.75,C
2025-01-18 07:00:00,35.89,D
2025-01-18 08:00:00,30.92,A
2025-01-18 08:00:00,47.05,B
2025-01-18 08:00:00,34.77,C
2025-01-18 08:00:00,32.48,D
2025-01-18 09:00:00,29.74,A
2025-01-18 09:00:00,41.96,B
2025-01-18 09:00:00,43.8,C
2025-01-18 09:00:00,42.98,D
2025-01-18 10:00:00,51.36,A
2025-01-18 10:00:00,35.91,C
2025-01-18 10:00:00,55.03,D
2025-01-18 11:00:00,43.55,A
2025-01-18 11:00:00,64.64,B
2025-01-18 11:00:00,41.71,C
2025-01-18 11:00:00,57.59,D
2025-01-18 12:00:00,67.19,A
2025-01-18 12:00:00,79.82,B
2025-01-18 12:00:00,49.58,C
2025-01-18 12:00:00,59.71,D
2025-01-18 13:00:00,77.86,A
2025-01-18 13:00:00,88.2,B
2025-01-18 13:00:00,58.59,C
2025-01-18 13:00:00,71.13,D
2025-01-18 14:00:00,71.42,A
2025-01-18 14:00:00,94.81,B
2025-01-18 14:00:00,70.82,C
2025-01-18 14:00:00,89.14,D
2025-01-18 15:00:00,95.26,A
2025-01-18 15:00:00,91.26,B
2025-01-18 15:00:00,82.76,C
2025-01-18 15:00:00,107.08,D
2025-01-18 16:00:00,89.7,A
2025-01-18 16:00:00,100.27,B
2025-01-18 16:00:00,76.33,C
2025-01-18 16:00:00,98.02,D
2025-01-18 17:00:00,94.6,A
2025-01-18 17:00:00,118.76,B
2025-01-18 17:00:00,91.72,C
2025-01-18 17:00:00,111.13,D
2025-01-18 18:00:00,97.72,A
2025-01-18 18:00:00,115.63,B
2025-01-18 18:00:00,96.76,C
2025-01-18 18:00:00,107.26,D
2025-01-18 19:00:00,107.67,A
2025-01-18 19:00:00,110.32,B
2025-01-18 19:00:00,99.55,C
2025-01-18 19:00:00,112.24,D
2025-01-18 20:00:00,82.58,A
2025-01-18 20:00:00,123.59,B
2025-01-18 20:00:00,103.34,C
2025-01-18 20:00:00,122.28,D
2025-01-18 21:00:00,95.73,A
2025-01-18 21:00:00,115.35,B
2025-01-18 21:00:00,88.95,C
2025-01-18 22:00:00,81.66,A
2025-01-18 22:00:00,105.51,B
2025-01-18 22:00:00,91.67,C
2025-01-18 22:00:00,99.63,D
2025-01-18 23:00:00,85.2,A
2025-01-18 23:00:00,92.43,B
2025-01-18 23:00:00,73.45,C
2025-01-18 23:00:00,85.89,D
2025-01-19 00:00:00,80.22,A
2025-01-19 00:00:00,103.94,B
2025-01-19 00:00:00,61.33,C
2025-01-19 00:00:00,81.05,D
2025-01-19 01:00:00,62.51,A
2025-01-19 01:00:00,83.28,B
2025-01-19 01:00:00,53.64,C
2025-01-19 01:00:00,81.93,D
2025-01-19 02:00:00,58.81,A
2025-01-19 02:00:00,80.19,B
2025-01-19 02:00:00,64.72,C
2025-01-19 02:00:00,72.54,D
2025-01-19 03:00:00,35.42,A
2025-01-19 03:00:00,74.89,B
2025-01-19 03:00:00,43.22,C
2025-01-19 03:00:00,62.28,D
2025-01-19 04:00:00,45.66,A
2025-01-19 04:00:00,60.49,B
2025-01-19 04:00:00,49.11,C
2025-01-19 04:00:00,42.8,D
2025-01-19 05:00:00,35.07,A
2025-01-19 05:00:00,51.94,B
2025-01-19 05:00:00,35.91,C
2025-01-19 05:00:00,53.23,D
2025-01-19 06:00:00,31.24,A
2025-01-19 06:00:00,47.19,B
2025-01-19 06:00:00,19.51,C
2025-01-19 06:00:00,39.6,D
2025-01-19 07:00:00,32.3,A
2025-01-19 07:00:00,56.0,B
2025-01-19 07:00:00,34.79,C
2025-01-19 07:00:00,43.23,D
2025-01-19 08:00:00,34.0,A
2025-01-19 08:00:00,15.33,C
2025-01-19 08:00:00,55.35,D
2025-01-19 09:00:00,52.4,A
2025-01-19 09:00:00,48.29,B
2025-01-19 09:00:00,40.71,C
2025-01-19 09:00:00,46.9,D
2025-01-19 10:00:00,40.1,A
2025-01-19 10:00:00,57.59,B
2025-01-19 10:00:00,44.39,C
2025-01-19 10:00:00,38.63,D
2025-01-19 11:00:00,54.57,A
2025-01-19 11:00:00,64.29,B
2025-01-19 11:00:00,38.27,C
2025-01-19 11:00:00,49.44,D
2025-01-19 12:00:00,56.87,A
2025-01-19 12:00:00,72.16,B
2025-01-19 12:00:00,55.5,C
2025-01-19 12:00:00,70.06,D
2025-01-19 13:00:00,70.69,A
2025-01-19 13:00:00,83.04,B
2025-01-19 13:00:00,52.17,C
2025-01-19 13:00:00,79.16,D
2025-01-19 14:00:00,71.48,A
2025-01-19 14:00:00,87.76,B
2025-01-19 14:00:00,90.87,C
2025-01-19 14:00:00,88.63,D
2025-01-19 15:00:00,91.8,A
2025-01-19 15:00:00,100.36,B
2025-01-19 15:00:00,90.36,C
2025-01-19 15:00:00,99.65,D
2025-01-19 16:00:00,83.59,A
2025-01-19 16:00:00,117.54,B
2025-01-19 16:00:00,85.94,C
2025-01-19 16:00:00,101.31,D
2025-01-19 17:00:00,98.58,A
2025-01-19 17:00:00,115.98,B
2025-01-19 17:00:00,88.64,C
2025-01-19 17:00:00,111.62,D
2025-01-19 18:00:00,105.94,A
2025-01-19 18:00:00,120.29,B
2025-01-19 18:00:00,111.3,D
2025-01-19 19:00:00,92.66,A
2025-01-19 19:00:00,96.54,C
2025-01-19 19:00:00,106.8,D
2025-01-19 20:00:00,94.12,A
2025-01-19 20:00:00,111.79,B
2025-01-19 20:00:00,98.14,C
2025-01-19 20:00:00,117.88,D
2025-01-19 21:00:00,109.35,B
2025-01-19 21:00:00,86.54,C
2025-01-19 21:00:00,104.51,D
2025-01-19 22:00:00,95.13,A
2025-01-19 22:00:00,109.32,B
2025-01-19 22:00:00,83.56,C
2025-01-19 22:00:00,105.49,D
2025-01-19 23:00:00,78.86,A
2025-01-19 23:00:00,96.86,B
2025-01-19 23:00:00,87.04,C
2025-01-19 23:00:00,94.8,D
2025-01-20 00:00:00,91.65,A
2025-01-20 00:00:00,106.53,B
2025-01-20 00:00:00,88.29,C
2025-01-20 00:00:00,103.43,D
2025-01-20 01:00:00,84.05,A
2025-01-20 01:00:00,100.0,B
2025-01-20 01:00:00,76.04,C
2025-01-20 01:00:00,93.85,D
2025-01-20 02:00:00,68.66,A
2025-01-20 02:00:00,96.76,B
2025-01-20 02:00:00,70.27,C
2025-01-20 02:00:00,99.85,D
2025-01-20 03:00:00,69.78,A
2025-01-20 03:00:00,70.3,B
2025-01-20 03:00:00,69.16,C
2025-01-20 03:00:00,74.35,D
2025-01-20 04:00:00,55.81,A
2025-01-20 04:00:00,71.75,B
2025-01-20 04:00:00,51.42,C
2025-01-20 04:00:00,76.6,D
2025-01-20 05:00:00,47.24,A
2025-01-20 05:00:00,40.55,C
2025-01-20 05:00:00,62.09,D
2025-01-20 06:00:00,45.66,A
2025-01-20 06:00:00,67.42,B
2025-01-20 06:00:00,37.08,C
2025-01-20 06:00:00,60.22,D
2025-01-20 07:00:00,32.33,A
2025-01-20 07:00:00,65.39,B
2025-01-20 07:00:00,48.8,C
2025-01-20 07:00:00,53.47,D
2025-01-20 08:00:00,51.37,A
2025-01-20 08:00:00,56.45,B
2025-01-20 08:00:00,48.09,C
2025-01-20 08:00:00,58.15,D
2025-01-20 09:00:00,48.46,A
2025-01-20 09:00:00,66.08,B
2025-01-20 09:00:00,51.78,C
2025-01-20 09:00:00,56.95,D
2025-01-20 10:00:00,68.01,A
2025-01-20 10:00:00,70.74,B
2025-01-20 10:00:00,50.33,C
2025-01-20 10:00:00,68.88,D
2025-01-20 11:00:00,62.65,A
2025-01-20 11:00:00,77.66,B
2025-01-20 11:00:00,68.79,C
2025-01-20 11:00:00,80.25,D
2025-01-20 12:00:00,73.62,A
2025-01-20 12:00:00,88.89,B
2025-01-20 12:00:00,61.89,C
2025-01-20 12:00:00,83.65,D
2025-01-20 13:00:00,85.32,A
2025-01-20 13:00:00,94.58,B
2025-01-20 13:00:00,67.91,C
2025-01-20 13:00:00,89.13,D
2025-01-20 14:00:00,77.17,A
2025-01-20 14:00:00,110.26,B
2025-01-20 14:00:00,90.59,C
2025-01-20 14:00:00,105.85,D
2025-01-20 15:00:00,120.14,A
2025-01-20 15:00:00,118.39,B
2025-01-20 15:00:00,88.63,C
2025-01-20 15:00:00,110.26,D
2025-01-20 16:00:00,109.49,A
2025-01-20 16:00:00,127.71,B
2025-01-20 16:00:00,108.21,C
2025-01-20 16:00:00,119.66,D
2025-01-20 17:00:00,121.85,A
2025-01-20 17:00:00,132.58,B
2025-01-20 17:00:00,93.65,C
2025-01-20 17:00:00,128.1,D
2025-01-20 18:00:00,124.45,A
2025-01-20 18:00:00,130.0,B
2025-01-20 18:00:00,117.04,C
2025-01-20 18:00:00,121.91,D
2025-01-20 19:00:00,120.46,A
2025-01-20 19:00:00,125.05,B
2025-01-20 19:00:00,119.05,C
2025-01-20 19:00:00,128.9,D
2025-01-20 20:00:00,125.71,A
2025-01-20 20:00:00,137.74,B
2025-01-20 20:00:00,111.22,C
2025-01-20 20:00:00,135.99,D
2025-01-20 21:00:00,111.96,A
2025-01-20 21:00:00,126.36,B
2025-01-20 21:00:00,115.01,C
2025-01-20 21:00:00,123.99,D
2025-01-20 22:00:00,107.85,A
2025-01-20 22:00:00,112.39,B
2025-01-20 22:00:00,85.68,C
2025-01-20 22:00:00,109.51,D
2025-01-20 23:00:00,122.89,B
2025-01-20 23:00:00,95.64,C
2025-01-20 23:00:00,107.27,D
2025-01-21 00:00:00,91.16,A
2025-01-21 00:00:00,111.08,B
2025-01-21 00:00:00,87.17,C
2025-01-21 00:00:00,91.7,D
2025-01-21 01:00:00,80.18,A
2025-01-21 01:00:00,105.9,B
2025-01-21 01:00:00,75.86,C
2025-01-21 01:00:00,97.75,D
2025-01-21 02:00:00,83.64,A
2025-01-21 02:00:00,85.56,B
2025-01-21 02:00:00,65.43,C
2025-01-21 02:00:00,77.82,D
2025-01-21 03:00:00,70.22,A
2025-01-21 03:00:00,74.82,B
2025-01-21 03:00:00,59.57,C
2025-01-21 03:00:00,75.55,D
2025-01-21 04:00:00,44.27,A
2025-01-21 04:00:00,72.72,B
2025-01-21 04:00:00,59.2,C
2025-01-21 04:00:00,72.81,D
2025-01-21 05:00:00,54.32,A
2025-01-21 05:00:00,62.8,B
2025-01-21 05:00:00,45.05,C
2025-01-21 05:00:00,66.39,D
2025-01-21 06:00:00,65.33,A
2025-01-21 06:00:00,58.55,B
2025-01-21 06:00:00,44.63,C
2025-01-21 06:00:00,62.1,D
2025-01-21 07:00:00,47.86,A
2025-01-21 07:00:00,61.38,B
2025-01-21 07:00:00,50.86,C
2025-01-21 07:00:00,51.65,D
2025-01-21 08:00:00,50.71,A
2025-01-21 08:00:00,67.28,B
2025-01-21 08:00:00,47.85,C
2025-01-21 08:00:00,54.42,D
2025-01-21 09:00:00,47.14,A
2025-01-21 09:00:00,68.47,B
2025-01-21 09:00:00,52.55,C
2025-01-21 09:00:00,62.37,D
2025-01-21 10:00:00,59.14,A
2025-01-21 10:00:00,59.76,B
2025-01-21 10:00:00,52.93,C
2025-01-21 10:00:00,64.56,D
2025-01-21 11:00:00,67.36,A
2025-01-21 11:00:00,81.41,B
2025-01-21 11:00:00,59.92,C
2025-01-21 11:00:00,82.49,D
2025-01-21 12:00:00,74.62,A
2025-01-21 12:00:00,86.39,B
2025-01-21 12:00:00,69.73,C
2025-01-21 12:00:00,89.04,D
2025-01-21 13:00:00,75.53,A
2025-01-21 13:00:00,102.56,B
2025-01-21 13:00:00,78.8,C
2025-01-21 13:00:00,90.95,D
2025-01-21 14:00:00,88.43,A
2025-01-21 14:00:00,112.33,B
2025-01-21 14:00:00,91.33,C
2025-01-21 14:00:00,94.42,D
2025-01-21 15:00:00,101.21,A
2025-01-21 15:00:00,123.02,B
2025-01-21 15:00:00,91.35,C
2025-01-21 15:00:00,101.28,D
2025-01-21 16:00:00,105.33,A
2025-01-21 16:00:00,125.64,B
2025-01-21 16:00:00,107.13,C
2025-01-21 16:00:00,123.19,D
2025-01-21 17:00:00,114.0,A
2025-01-21 17:00:00,131.04,B
2025-01-21 17:00:00,106.77,C
2025-01-21 17:00:00,114.13,D
2025-01-21 18:00:00,112.71,A
2025-01-21 18:00:00,142.19,B
2025-01-21 18:00:00,130.4,D
2025-01-21 19:00:00,120.97,A
2025-01-21 19:00:00,134.7,B
2025-01-21 19:00:00,113.39,C
2025-01-21 19:00:00,128.41,D
2025-01-21 20:00:00,119.64,A
2025-01-21 20:00:00,140.05,B
2025-01-21 20:00:00,119.93,C
2025-01-21 20:00:00,124.93,D
2025-01-21 21:00:00,117.66,A
2025-01-21 21:00:00,136.03,B
2025-01-21 21:00:00,118.5,C
2025-01-21 21:00:00,119.5,D
2025-01-21 22:00:00,111.82,A
2025-01-21 22:00:00,124.8,B
2025-01-21 22:00:00,108.63,C
2025-01-21 22:00:00,108.81,D
2025-01-21 23:00:00,107.93,A
2025-01-21 23:00:00,122.34,B
2025-01-21 23:00:00,98.57,C
2025-01-21 23:00:00,116.62,D
2025-01-22 00:00:00,94.74,A
2025-01-22 00:00:00,103.96,B
2025-01-22 00:00:00,90.32,C
2025-01-22 00:00:00,96.25,D
2025-01-22 01:00:00,79.31,A
2025-01-22 01:00:00,92.77,B
2025-01-22 01:00:00,86.05,C
2025-01-22 01:00:00,86.53,D
2025-01-22 02:00:00,73.37,A
2025-01-22 02:00:00,86.44,B
2025-01-22 02:00:00,69.55,C
2025-01-22 02:00:00,95.32,D
2025-01-22 03:00:00,63.11,A
2025-01-22 03:00:00,76.21,B
2025-01-22 03:00:00,65.57,C
2025-01-22 03:00:00,73.4,D
2025-01-22 04:00:00,64.12,A
2025-01-22 04:00:00,69.83,B
2025-01-22 04:00:00,49.06,C
2025-01-22 04:00:00,67.7,D
2025-01-22 05:00:00,45.67,A
2025-01-22 05:00:00,67.67,B
2025-01-22 05:00:00,48.16,C
2025-01-22 05:00:00,61.93,D
2025-01-22 06:00:00,46.45,A
2025-01-22 06:00:00,74.41,B
2025-01-22 06:00:00,37.96,C
2025-01-22 06:00:00,64.14,D
2025-01-22 07:00:00,44.61,A
2025-01-22 07:00:00,62.75,B
2025-01-22 07:00:00,42.53,C
2025-01-22 07:00:00,69.73,D
2025-01-22 08:00:00,53.27,A
2025-01-22 08:00:00,61.55,B
2025-01-22 08:00:00,51.54,C
2025-01-22 08:00:00,56.11,D
2025-01-22 09:00:00,47.9,A
2025-01-22 09:00:00,76.01,B
2025-01-22 09:00:00,48.4,C
2025-01-22 09:00:00,62.49,D
2025-01-22 10:00:00,64.39,A
2025-01-22 10:00:00,71.43,B
2025-01-22 10:00:00,57.42,C
2025-01-22 10:00:00,60.82,D
2025-01-22 11:00:00,59.14,A
2025-01-22 11:00:00,75.21,B
2025-01-22 11:00:00,63.6,C
2025-01-22 11:00:00,85.04,D
2025-01-22 12:00:00,78.09,A
2025-01-22 12:00:00,85.2,B
2025-01-22 12:00:00,70.81,C
2025-01-22 12:00:00,86.3,D
2025-01-22 13:00:00,100.23,A
2025-01-22 13:00:00,102.39,B
2025-01-22 13:00:00,85.49,C
2025-01-22 13:00:00,91.86,D
2025-01-22 14:00:00,88.86,A
2025-01-22 14:00:00,110.58,B
2025-01-22 14:00:00,86.61,C
2025-01-22 14:00:00,112.16,D
2025-01-22 15:00:00,92.83,A
2025-01-22 15:00:00,119.32,B
2025-01-22 15:00:00,87.73,C
2025-01-22 15:00:00,114.98,D
2025-01-22 16:00:00,112.64,A
2025-01-22 16:00:00,122.59,B
2025-01-22 16:00:00,92.32,C
2025-01-22 16:00:00,122.5,D
2025-01-22 17:00:00,121.02,A
2025-01-22 17:00:00,128.44,B
2025-01-22 17:00:00,99.7,C
2025-01-22 17:00:00,133.04,D
2025-01-22 18:00:00,122.54,A
2025-01-22 18:00:00,124.91,B
2025-01-22 18:00:00,107.97,C
2025-01-22 18:00:00,113.19,D
2025-01-22 19:00:00,120.47,A
2025-01-22 19:00:00,127.85,B
2025-01-22 19:00:00,116.42,C
2025-01-22 19:00:00,125.88,D
2025-01-22 20:00:00,116.24,A
2025-01-22 20:00:00,134.51,B
2025-01-22 20:00:00,113.62,C
2025-01-22 21:00:00,111.15,A
2025-01-22 21:00:00,135.97,B
2025-01-22 21:00:00,106.66,C
2025-01-22 21:00:00,127.81,D
2025-01-22 22:00:00,114.07,A
2025-01-22 22:00:00,122.39,B
2025-01-22 22:00:00,109.6,C
2025-01-22 22:00:00,121.0,D
2025-01-22 23:00:00,97.0,A
2025-01-22 23:00:00,115.17,B
2025-01-22 23:00:00,98.06,C
2025-01-23 00:00:00,84.68,A
2025-01-23 00:00:00,119.7,B
2025-01-23 00:00:00,94.04,C
2025-01-23 00:00:00,99.58,D
2025-01-23 01:00:00,87.87,A
2025-01-23 01:00:00,102.22,B
2025-01-23 01:00:00,73.85,C
2025-01-23 01:00:00,86.57,D
2025-01-23 02:00:00,73.17,A
2025-01-23 02:00:00,90.1,B
2025-01-23 02:00:00,70.69,C
2025-01-23 02:00:00,91.36,D
2025-01-23 03:00:00,71.99,A
2025-01-23 03:00:00,93.13,B
2025-01-23 03:00:00,70.01,C
2025-01-23 03:00:00,80.91,D
2025-01-23 04:00:00,56.91,A
2025-01-23 04:00:00,70.13,B
2025-01-23 04:00:00,59.39,C
2025-01-23 04:00:00,57.42,D
2025-01-23 05:00:00,52.1,A
2025-01-23 05:00:00,52.15,C
2025-01-23 05:00:00,67.66,D
2025-01-23 06:00:00,58.7,A
2025-01-23 06:00:00,60.15,B
2025-01-23 06:00:00,41.87,C
2025-01-23 06:00:00,72.86,D
2025-01-23 07:00:00,54.64,A
2025-01-23 07:00:00,70.2,B
2025-01-23 07:00:00,40.88,C
2025-01-23 07:00:00,59.86,D
2025-01-23 08:00:00,38.96,A
2025-01-23 08:00:00,64.97,B
2025-01-23 08:00:00,54.61,C
2025-01-23 08:00:00,69.82,D
2025-01-23 09:00:00,53.74,A
2025-01-23 09:00:00,67.05,B
2025-01-23 09:00:00,47.42,C
2025-01-23 09:00:00,62.22,D
2025-01-23 10:00:00,56.76,A
2025-01-23 10:00:00,68.13,B
2025-01-23 10:00:00,66.96,C
2025-01-23 10:00:00,65.81,D
2025-01-23 11:00:00,59.47,A
2025-01-23 11:00:00,85.69,B
2025-01-23 11:00:00,57.65,C
2025-01-23 11:00:00,68.97,D
2025-01-23 12:00:00,79.81,A
2025-01-23 12:00:00,99.91,B
2025-01-23 12:00:00,66.02,C
2025-01-23 12:00:00,73.51,D
2025-01-23 13:00:00,76.81,A
2025-01-23 13:00:00,89.21,B
2025-01-23 13:00:00,82.4,C
2025-01-23 13:00:00,97.69,D
2025-01-23 14:00:00,101.69,A
2025-01-23 14:00:00,114.4,B
2025-01-23 14:00:00,86.93,C
2025-01-23 14:00:00,101.45,D
2025-01-23 15:00:00,98.85,A
2025-01-23 15:00:00,119.64,B
2025-01-23 15:00:00,90.4,C
2025-01-23 15:00:00,109.29,D
2025-01-23 16:00:00,104.72,A
2025-01-23 16:00:00,120.47,B
2025-01-23 16:00:00,102.04,C
2025-01-23 16:00:00,121.77,D
2025-01-23 17:00:00,104.9,A
2025-01-23 17:00:00,142.63,B
2025-01-23 17:00:00,111.22,C
2025-01-23 17:00:00,121.95,D
2025-01-23 18:00:00,141.33,B
2025-01-23 18:00:00,109.05,C
2025-01-23 18:00:00,130.71,D
2025-01-23 19:00:00,130.41,A
2025-01-23 19:00:00,129.39,B
2025-01-23 19:00:00,118.77,C
2025-01-23 19:00:00,125.7,D
2025-01-23 20:00:00,114.36,A
2025-01-23 20:00:00,132.38,B
2025-01-23 20:00:00,109.73,C
2025-01-23 20:00:00,133.15,D
2025-01-23 21:00:00,111.95,A
2025-01-23 21:00:00,131.44,B
2025-01-23 21:00:00,118.74,C
2025-01-23 21:00:00,134.01,D
2025-01-23 22:00:00,112.93,A
2025-01-23 22:00:00,128.23,B
2025-01-23 22:00:00,102.19,C
2025-01-23 22:00:00,116.22,D
2025-01-23 23:00:00,100.55,A
2025-01-23 23:00:00,108.56,B
2025-01-23 23:00:00,95.05,C
2025-01-23 23:00:00,102.15,D
2025-01-24 00:00:00,116.1,B
2025-01-24 00:00:00,80.57,C
2025-01-24 00:00:00,92.61,D
2025-01-24 01:00:00,85.8,A
2025-01-24 01:00:00,107.28,B
2025-01-24 01:00:00,85.86,C
2025-01-24 01:00:00,96.23,D
2025-01-24 02:00:00,86.68,A
2025-01-24 02:00:00,89.25,B
2025-01-24 02:00:00,77.78,C
2025-01-24 02:00:00,89.76,D
2025-01-24 03:00:00,62.95,A
2025-01-24 03:00:00,54.86,C
2025-01-24 03:00:00,85.39,D
2025-01-24 04:00:00,64.04,A
2025-01-24 04:00:00,81.5,B
2025-01-24 04:00:00,53.04,C
2025-01-24 04:00:00,63.53,D
2025-01-24 05:00:00,45.47,A
2025-01-24 05:00:00,71.23,B
2025-01-24 05:00:00,54.51,C
2025-01-24 05:00:00,62.19,D
2025-01-24 06:00:00,47.88,A
2025-01-24 06:00:00,60.5,B
2025-01-24 06:00:00,49.98,C
2025-01-24 06:00:00,51.14,D
2025-01-24 07:00:00,43.23,A
2025-01-24 07:00:00,73.96,B
2025-01-24 07:00:00,30.09,C
2025-01-24 07:00:00,56.24,D
2025-01-24 08:00:00,48.4,A
2025-01-24 08:00:00,66.83,B
2025-01-24 08:00:00,44.15,C
2025-01-24 08:00:00,50.33,D
2025-01-24 09:00:00,53.5,A
2025-01-24 09:00:00,69.39,B
2025-01-24 09:00:00,36.07,C
2025-01-24 09:00:00,59.56,D
2025-01-24 10:00:00,56.01,A
2025-01-24 10:00:00,82.26,B
2025-01-24 10:00:00,53.75,C
2025-01-24 10:00:00,74.08,D
2025-01-24 11:00:00,50.75,A
